region,province,deo,cong_district,road_class,road_name,road_length
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Secondary,Western Link Circumferential Rd,70.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Secondary,Yandok St,110.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Abad Santos Drive,574.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Balatoc Rd,1081.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Chanum St,490.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Chanum St,129.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Chanum St,81.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Chuntug #2,120.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Country Club Rd,1050.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Demonstration Rd,132.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Eastern Link Circumferential Rd,4926.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Engineers Hill Rd,335.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Engineers Hill Rd,384.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,F Calderon St,92.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,F Calderon St,180.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Fr F Carlu St,210.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Fr F Carlu St,68.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Gibraltar Rd (Wye),37.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Gibraltar Rd (Wye),162.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Gibraltar Rd (Wye),40.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Gov Pack Rd,36.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Govt Center Rd (Baguio City),116.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Govt Center Rd (Baguio City),551.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Govt Center Rd (Baguio City),130.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Govt Center Rd (Baguio City),216.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Govt Ctr Cut-Off Rd,218.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Kayang St,302.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Kayang St,74.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Lake Drive 2,359.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Lake Drive 2,68.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Lt Tacay Rd,1353.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Magsaysay Ave (Trinidad Rd) West Service Rd,244.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Manuel Roxas Rd,2857.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Manuel Roxas Rd,165.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,North Drive,55.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,P Burgos Rd,491.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,PMA Cut Off Rd 1,1256.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,PMA Cut Off Rd 2,417.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,PMA Cut Off Rd 3,2090.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,PMA Cut Off Rd 4,1225.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,PMA Cut Off Rd 4,41.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,PMA Cut Off Rd 5,40.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,PMA Cut Off Rd 5,1086.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,PMA Cut Off Rd 6,2008.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,PMA Rd,320.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,PMA Rd,113.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Quezon Hill Drive,75.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Quezon Hill Drive,773.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Quezon Hill Drive,385.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Quezon Hill Rd,105.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Quezon Hill Rd,1140.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Quezon Hill Rd #1,4530.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Rimando-Ambiong Rd,2402.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Sto Tomas-Mt Cabuyo Rd,2706.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,UP Drive,88.0
Cordillera Administrative Region,Benguet,Baguio City District Engineering Office,BAGUIO CITY (LONE DISTRICT),Tertiary,Zandueta St,90.0
Cordillera Administrative Region,Benguet,Benguet 1st District Engineering Office,BENGUET (LONE DISTRICT),Primary,Baguio-Bauang Rd,17203.0
Cordillera Administrative Region,Benguet,Benguet 1st District Engineering Office,BENGUET (LONE DISTRICT),Primary,Kennon Rd,24656.0
Cordillera Administrative Region,Benguet,Benguet 1st District Engineering Office,BENGUET (LONE DISTRICT),Secondary,Baguio-Bontoc Rd,9616.0
Cordillera Administrative Region,Benguet,Benguet 1st District Engineering Office,BENGUET (LONE DISTRICT),Secondary,Benguet-Nueva Vizcaya Rd,64795.0
Cordillera Administrative Region,Benguet,Benguet 1st District Engineering Office,BENGUET (LONE DISTRICT),Secondary,Cong. Andres Acop Colasan Rd,24053.0
Cordillera Administrative Region,Benguet,Benguet 1st District Engineering Office,BENGUET (LONE DISTRICT),Secondary,Cong. Andres Acop Colasan Rd,17203.0
Cordillera Administrative Region,Benguet,Benguet 1st District Engineering Office,BENGUET (LONE DISTRICT),Secondary,Marcos Hi-way,19749.0
Cordillera Administrative Region,Benguet,Benguet 1st District Engineering Office,BENGUET (LONE DISTRICT),Secondary,Marcos Hi-way,820.0
Cordillera Administrative Region,Benguet,Benguet 1st District Engineering Office,BENGUET (LONE DISTRICT),Tertiary,"Asin (Km 8)-Nangalisan-Sn Pascual, Tuba, Benguet-La Union Bdry Rd",23408.0
Cordillera Administrative Region,Benguet,Benguet 1st District Engineering Office,BENGUET (LONE DISTRICT),Tertiary,Baguio-Itogon Rd,14205.0
Cordillera Administrative Region,Benguet,Benguet 1st District Engineering Office,BENGUET (LONE DISTRICT),Tertiary,Benguet Provl Natl Rd,232.0
Cordillera Administrative Region,Benguet,Benguet 1st District Engineering Office,BENGUET (LONE DISTRICT),Tertiary,City Limit-Sto Tomas Rd,9140.0
Cordillera Administrative Region,Benguet,Benguet 1st District Engineering Office,BENGUET (LONE DISTRICT),Tertiary,Itogon-Dalupirip-Sn Manuel Bdry Rd,13325.0
Cordillera Administrative Region,Benguet,Benguet 1st District Engineering Office,BENGUET (LONE DISTRICT),Tertiary,Kennon-Agat Rd,1075.0
Cordillera Administrative Region,Benguet,Benguet 1st District Engineering Office,BENGUET (LONE DISTRICT),Tertiary,PA Cadre Rd,465.0
Cordillera Administrative Region,Benguet,Benguet 1st District Engineering Office,BENGUET (LONE DISTRICT),Tertiary,PA Cadre Rd,234.0
Cordillera Administrative Region,Benguet,Benguet 1st District Engineering Office,BENGUET (LONE DISTRICT),Tertiary,Pico-Lamtang Rd,8508.0
Cordillera Administrative Region,Benguet,Benguet 1st District Engineering Office,BENGUET (LONE DISTRICT),Tertiary,Shilan-Beckel Rd,5454.0
Cordillera Administrative Region,Benguet,Benguet 1st District Engineering Office,BENGUET (LONE DISTRICT),Tertiary,Tawang-Ambiong Rd,5446.0
Cordillera Administrative Region,Benguet,Benguet 2nd District Engineering Office,BENGUET (LONE DISTRICT),Secondary,Baguio-Bontoc Rd,45614.0
Cordillera Administrative Region,Benguet,Benguet 2nd District Engineering Office,BENGUET (LONE DISTRICT),Secondary,Baguio-Bontoc Rd,32915.0
Cordillera Administrative Region,Benguet,Benguet 2nd District Engineering Office,BENGUET (LONE DISTRICT),Secondary,Cong. Andres Acop Colasan Rd,22957.0
Cordillera Administrative Region,Benguet,Benguet 2nd District Engineering Office,BENGUET (LONE DISTRICT),Tertiary,Abatan-Mankayan-Cervantes Rd,22351.0
Cordillera Administrative Region,Benguet,Benguet 2nd District Engineering Office,BENGUET (LONE DISTRICT),Tertiary,Gov. Bado  Dangwa National Rd,11442.0
Cordillera Administrative Region,Benguet,Benguet 2nd District Engineering Office,BENGUET (LONE DISTRICT),Tertiary,Gov. Bado  Dangwa National Rd,13525.0
Cordillera Administrative Region,Benguet,Benguet 2nd District Engineering Office,BENGUET (LONE DISTRICT),Tertiary,Gov. Bado  Dangwa National Rd,33144.0
Cordillera Administrative Region,Benguet,Benguet 2nd District Engineering Office,BENGUET (LONE DISTRICT),Tertiary,Gov. Bado  Dangwa National Rd,42560.0
Cordillera Administrative Region,Benguet,Benguet 2nd District Engineering Office,BENGUET (LONE DISTRICT),Tertiary,Kiangan-Tinoc-Buguias Rd,11026.0
Cordillera Administrative Region,Ifugao,Ifugao 1st District Engineering Office,IFUGAO (LONE DISTRICT),Secondary,Nueva Vizcaya-Ifugao-Mt Province Rd,44467.0
Cordillera Administrative Region,Ifugao,Ifugao 1st District Engineering Office,IFUGAO (LONE DISTRICT),Tertiary,Banaue-Hungduan-Benguet Bdry Rd,27986.0
Cordillera Administrative Region,Ifugao,Ifugao 1st District Engineering Office,IFUGAO (LONE DISTRICT),Tertiary,Banaue-Hungduan-Benguet Bdry Rd,14846.0
Cordillera Administrative Region,Ifugao,Ifugao 1st District Engineering Office,IFUGAO (LONE DISTRICT),Tertiary,Banaue-Hungduan-Benguet Bdry Rd,8087.0
Cordillera Administrative Region,Ifugao,Ifugao 1st District Engineering Office,IFUGAO (LONE DISTRICT),Tertiary,Banaue-Hungduan-Benguet Bdry Rd,8365.0
Cordillera Administrative Region,Ifugao,Ifugao 1st District Engineering Office,IFUGAO (LONE DISTRICT),Tertiary,Jct Natl Rd-ICAT,497.0
Cordillera Administrative Region,Ifugao,Ifugao 1st District Engineering Office,IFUGAO (LONE DISTRICT),Tertiary,Jct Natl Rd-Lagawe PNP Rd,256.0
Cordillera Administrative Region,Ifugao,Ifugao 1st District Engineering Office,IFUGAO (LONE DISTRICT),Tertiary,Kiangan-Tinoc-Buguias Rd,52126.0
Cordillera Administrative Region,Ifugao,Ifugao 2nd District Engineering Office,IFUGAO (LONE DISTRICT),Secondary,Banaue-Mayoyao-A Lista-Isabela Bdry Rd,89507.0
Cordillera Administrative Region,Ifugao,Ifugao 2nd District Engineering Office,IFUGAO (LONE DISTRICT),Secondary,Nueva Vizcaya-Ifugao-Mt Province Rd,26779.0
Cordillera Administrative Region,Ifugao,Ifugao 2nd District Engineering Office,IFUGAO (LONE DISTRICT),Tertiary,Alfonso Lista - Aurora Bdry. Rd,17454.0
Cordillera Administrative Region,Ifugao,Ifugao 2nd District Engineering Office,IFUGAO (LONE DISTRICT),Tertiary,Banaue-Hungduan-Benguet Bdry Rd,10280.0
Cordillera Administrative Region,Ifugao,Ifugao 2nd District Engineering Office,IFUGAO (LONE DISTRICT),Tertiary,Jct Natl Rd-Banaue BTTI Hotel,127.0
Cordillera Administrative Region,Ifugao,Ifugao 2nd District Engineering Office,IFUGAO (LONE DISTRICT),Tertiary,Jct Natl Rd-Banaue PC/Army Barracks Rd,384.0
Cordillera Administrative Region,Ifugao,Ifugao 2nd District Engineering Office,IFUGAO (LONE DISTRICT),Tertiary,Jct Potia-Mt Province Bdry Rd,23046.0
Cordillera Administrative Region,Ifugao,Ifugao 2nd District Engineering Office,IFUGAO (LONE DISTRICT),Tertiary,Ubao-Taang Road,26944.0
Cordillera Administrative Region,Kalinga,Lower Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Primary,Manuel S. Agyao Boulevard,3634.0
Cordillera Administrative Region,Kalinga,Lower Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Primary,Manuel S. Agyao Boulevard,128.0
Cordillera Administrative Region,Kalinga,Lower Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Primary,Manuel S. Agyao Boulevard,27126.0
Cordillera Administrative Region,Kalinga,Lower Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Secondary,Mt Province Bdry-Calanan-Pinukpuk-Abbut Rd (Cagaluan-Calanan Sect),25574.0
Cordillera Administrative Region,Kalinga,Lower Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Secondary,Mt Province Bdry-Calanan-Pinukpuk-Abbut Rd (Calanan-Pinukpuk Sect),27484.0
Cordillera Administrative Region,Kalinga,Lower Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Secondary,Mt Province Bdry-Calanan-Pinukpuk-Abbut Rd (Pinukpuk-Abbut Sect),13119.0
Cordillera Administrative Region,Kalinga,Lower Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Tertiary,Balbalan-Pinukpuk Rd,28461.0
Cordillera Administrative Region,Kalinga,Lower Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Tertiary,Bulanao-Paracelis Rd,15294.0
Cordillera Administrative Region,Kalinga,Lower Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Tertiary,Bulo National Rd (Agbannawag-Bulo-Callagdao Sect),11980.0
Cordillera Administrative Region,Kalinga,Lower Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Tertiary,Calanan-Enrile Rd (Channelization),60.0
Cordillera Administrative Region,Kalinga,Lower Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Tertiary,Malalao Natl Rd (Agbannawag-Malalao-Bulo Sect),12783.0
Cordillera Administrative Region,Kalinga,Lower Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Tertiary,Nambaran-Isabela Rd,12788.0
Cordillera Administrative Region,Kalinga,Lower Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Tertiary,Rizal National Rd (Romualdez-Santor-Calaocan-Sn Pascual Sect),13025.0
Cordillera Administrative Region,Kalinga,Lower Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Tertiary,Rizal Natl Rd (Babalag-Kinama-Sn Francisco Sect),12689.0
Cordillera Administrative Region,Kalinga,Lower Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Tertiary,Rizal Natl Rd (Liwan West-Babalag-Macutay Sect),7475.0
Cordillera Administrative Region,Kalinga,Lower Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Tertiary,Rizal Natl Rd (Liwan West-Macutay Sect Channel),61.0
Cordillera Administrative Region,Kalinga,Lower Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Tertiary,Tabuk-Banawe via Tanudan-Barlig Rd,37138.0
Cordillera Administrative Region,Kalinga,Upper Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Secondary,Kalinga-Abra Rd,62015.0
Cordillera Administrative Region,Kalinga,Upper Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Secondary,Mt Province Bdry-Calanan-Pinukpuk-Abbut Rd,42284.0
Cordillera Administrative Region,Kalinga,Upper Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Secondary,Mt Province Bdry-Calanan-Pinukpuk-Abbut Rd (Cagaluan-Calanan Sect),5973.0
Cordillera Administrative Region,Kalinga,Upper Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Tertiary,Balbalan-Pinukpuk Rd,13930.0
Cordillera Administrative Region,Kalinga,Upper Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Tertiary,Lubuagan-Batong Buhay-Abra Bdry Rd,21523.0
Cordillera Administrative Region,Kalinga,Upper Kalinga District Engineering Office,KALINGA (LONE DISTRICT),Tertiary,Lubuagan-Batong Buhay-Abra Bdry Rd,1510.0
Cordillera Administrative Region,Mountain Province,Mountain Province 1st District Engineering Office,MOUNTAIN PROVINCE (LONE DISTRICT),Secondary,Maba-ay Abatan Rd,11573.0
Cordillera Administrative Region,Mountain Province,Mountain Province 1st District Engineering Office,MOUNTAIN PROVINCE (LONE DISTRICT),Tertiary,"Mountain Province-Cervantes, Ilocos Sur via Dacudac-Pilipil Rd",26646.0
Cordillera Administrative Region,Mt.Province,Mountain Province 1st District Engineering Office,MOUNTAIN PROVINCE (LONE DISTRICT),Secondary,Baguio-Bontoc Rd,50036.0
Cordillera Administrative Region,Mt.Province,Mountain Province 1st District Engineering Office,MOUNTAIN PROVINCE (LONE DISTRICT),Secondary,Dantay-Sagada Rd,13523.0
Cordillera Administrative Region,Mt.Province,Mountain Province 1st District Engineering Office,MOUNTAIN PROVINCE (LONE DISTRICT),Secondary,Mt Prov-Cagayan via Tabuk-Enrile Rd,29238.0
Cordillera Administrative Region,Mt.Province,Mountain Province 1st District Engineering Office,MOUNTAIN PROVINCE (LONE DISTRICT),Secondary,Mt Prov-Ilocos Sur via Tue Rd,31567.0
